UMAP_1,UMAP_2,label
13.144319,1.191831,2
13.269024,1.3082609,2
13.404917,1.8103086,2
13.371848,2.3713813,2
13.408957,2.5525777,2
13.490987,2.8093479,2
13.779537,3.5611858,2
13.847432,3.5193567,2
13.907737,3.5548127,2
13.565124,4.921086,2
11.358067,9.078722,2
11.277721,9.083817,2
10.430088,9.56912,2
10.518519,9.443122,2
10.610789,7.2790127,2
10.594304,6.910649,2
10.622585,6.5817113,2
10.115173,2.6473818,2
9.962228,2.6643312,2
8.2733965,5.581763,2
9.16697,7.416475,2
11.114667,9.715527,2
11.814855,8.959162,2
12.3567095,8.33524,2
11.621697,7.9070697,2
9.324598,6.292397,2
9.125161,7.381781,2
8.141692,8.388458,2
8.461013,7.9640927,2
8.490993,7.8307343,2
8.704926,7.8225527,2
8.299691,8.124086,2
13.673313,4.6930585,2
13.947806,3.1050248,2
13.275313,0.8854799,2
12.102745,0.54234636,2
12.115861,0.5421089,2
12.110544,0.53829783,2
12.109401,0.5294111,2
12.136999,0.5193308,2
12.163717,0.5121486,2
12.210609,0.52778333,2
13.036807,0.67725825,2
13.456512,1.1858386,2
13.651722,1.994141,2
13.646723,2.179643,2
11.251344,9.2087345,2
10.030191,9.645671,2
9.978592,9.618706,2
9.953513,9.594249,2
11.292459,9.04024,2
12.6448345,7.9208894,2
13.259254,5.8097034,2
13.351073,5.2031317,2
13.311055,5.307727,2
13.27537,5.3804216,2
11.049752,9.490816,2
10.872671,9.669558,2
10.915384,9.782783,2
12.928821,9.076486,2
13.200065,0.7937149,2
13.208699,0.8591932,2
13.566784,3.192742,2
13.400643,4.3382215,2
13.593321,4.906494,2
13.058271,9.020525,2
12.865063,9.14984,2
8.253333,9.696098,2
7.9624567,8.867311,2
8.09246,8.498055,2
9.738045,4.9048986,2
10.602254,2.7999036,2
11.954592,1.6109396,2
11.580757,5.8542404,2
9.44684,5.70559,2
9.4124,5.4446335,2
9.4223795,5.326299,2
9.561298,5.1296616,2
10.043144,4.579727,2
10.437671,4.6001034,2
10.566992,4.7016263,2
10.861981,4.999126,2
11.196692,5.398241,2
11.205224,5.271223,2
11.105969,4.9042883,2
11.104271,4.7321935,2
11.995166,1.4136615,2
10.717006,2.3738992,2
10.621961,2.495362,2
10.132002,6.589976,2
11.744869,5.2130437,2
11.702006,5.070357,2
11.963522,1.4078867,2
12.241386,0.71026945,2
12.342472,0.6448835,2
12.39655,0.6354694,2
12.578905,0.6731339,2
12.744842,0.7515483,2
13.09444,2.5175352,2
13.055188,2.576694,2
9.029594,7.639284,2
8.290435,9.799396,2
7.330457,8.286254,2
7.3459916,8.130896,2
7.2062836,7.5708766,2
7.508319,7.080253,2
8.8254385,6.542697,2
9.951936,7.074798,2
10.557312,6.8259325,2
11.3322935,3.7176032,2
9.330213,1.7065622,2
9.226253,1.6557355,2
9.09824,1.6518847,2
12.554804,0.5850712,2
12.813588,0.52501464,2
12.860191,0.5505594,2
12.821625,0.5256098,2
12.378143,0.64325684,2
8.408485,5.8241906,2
8.344888,5.823556,2
8.213458,5.6152654,2
9.022106,4.278907,2
9.323762,2.9457674,2
9.363907,1.9178228,2
9.379411,1.6824265,2
9.369161,1.707601,2
9.346207,1.7497307,2
8.475972,4.6045055,2
8.105409,6.091623,2
10.278352,10.011975,2
10.355908,9.979654,2
11.06892,9.424593,2
11.193606,9.31118,2
12.048333,8.760064,2
11.880698,8.837255,2
9.92237,9.512686,2
8.076182,8.719379,2
9.128776,7.1623955,2
10.005345,4.8290167,2
10.795667,3.1440704,2
13.23911,2.3782425,2
13.279711,5.1921716,2
11.582942,7.892608,2
10.586321,8.577365,2
10.40706,9.498682,2
10.364683,9.562673,2
10.321938,9.566624,2
11.856028,5.0262733,2
12.991316,4.083001,2
13.209714,4.017175,2
13.241228,4.131864,2
13.241527,9.343738,2
12.803486,9.705295,2
12.218482,9.849443,2
12.206697,9.8329315,2
12.223952,9.8121805,2
13.544432,1.7052081,2
13.537233,1.4573458,2
13.506831,1.3507401,2
13.446056,1.3771971,2
13.202136,1.5240247,2
10.854327,3.325675,2
10.295228,3.2838104,2
10.073252,2.8101475,2
10.232211,1.2541012,2
10.686396,0.8823598,2
11.95942,1.2913276,2
11.867695,1.8584762,2
9.146179,7.413795,2
9.360638,9.756297,2
10.206337,9.2815695,2
10.313691,9.15716,2
11.516263,7.3591104,2
11.60849,5.865217,2
10.467805,3.290997,2
9.551559,2.930058,2
8.008543,4.010393,2
8.133333,3.9417572,2
9.642963,3.2270977,2
9.150444,3.4891253,2
7.7506423,6.9309077,2
7.455291,7.7267785,2
7.400733,8.017191,2
7.5801935,8.56066,2
8.210679,9.762989,2
8.294437,9.84352,2
8.316421,9.831672,2
7.2107425,8.068773,2
7.095949,5.8739347,2
7.509997,5.414215,2
9.344856,3.152283,2
10.737832,2.374382,2
12.724118,1.9883461,2
12.875514,2.3763204,2
9.006368,7.299442,2
10.44398,9.916338,2
10.454819,10.072648,2
10.430077,10.101704,2
10.462543,10.146926,2
10.530301,10.092882,2
10.908196,9.957526,2
10.574492,6.8538694,2
9.397466,9.114345,3
9.455852,9.814127,3
12.178834,2.233275,3
12.073096,1.9499731,3
10.081127,1.2016127,3
10.010023,1.2782421,3
10.031817,1.2719673,3
12.60141,5.6211624,3
9.771909,7.430532,3
12.077226,6.984065,3
11.283149,9.044418,3
11.240986,9.097786,3
11.257116,9.109618,3
11.61332,8.998775,3
12.207318,8.490548,3
12.272186,7.038554,3
11.43718,8.29672,3
11.2436285,8.399427,3
10.158815,8.884541,3
8.440246,7.6211357,3
8.433661,7.3636427,3
8.486221,6.983769,3
10.006832,2.4859471,3
10.33655,1.2646205,3
10.338431,1.2648052,3
10.337739,1.4794277,3
13.453066,5.8854933,3
13.44033,6.2942643,3
13.392334,6.3602786,3
13.146348,6.270022,3
13.103885,6.260899,3
12.061115,5.952893,3
8.579264,5.2838063,3
9.928682,2.7671366,3
12.2881975,0.85383034,3
12.392731,0.6638842,3
12.74941,0.69768304,3
12.985408,0.7500406,3
12.493406,8.738018,3
12.045939,8.6525345,3
12.218023,8.215508,3
12.299689,6.8217587,3
12.222422,6.736767,3
11.551202,6.024165,3
9.609585,5.5679607,3
8.545593,5.23843,3
7.3600183,4.904105,3
7.376175,4.785253,3
8.05608,3.181468,3
10.710433,1.8077348,3
10.810567,1.7189401,3
10.881516,1.727893,3
11.028311,1.7299867,3
11.636067,1.5246034,3
11.602892,1.4931967,3
10.713011,0.8311524,3
10.698066,0.8092347,3
10.6237755,0.83731914,3
10.616188,0.87170726,3
12.666165,2.6745517,3
13.311493,5.788366,3
13.261918,5.9786572,3
11.376506,8.61487,3
10.506881,8.294448,3
8.5418005,5.299978,3
8.978305,3.6067202,3
9.011796,3.5854816,3
9.152521,4.765295,3
9.575094,4.973199,3
9.724708,4.967624,3
11.380523,4.063357,3
11.464951,3.8054202,3
11.732705,1.2536434,3
11.858046,1.2895511,3
12.864061,5.707822,3
12.875335,8.054217,3
12.931371,8.120316,3
12.96973,8.317633,3
12.955038,8.088024,3
12.240535,6.4408307,3
11.367871,5.79912,3
11.332426,5.7627764,3
11.34406,5.7784185,3
11.408856,5.8050485,3
12.808049,5.584878,3
12.8708105,5.5566173,3
13.618946,5.25807,3
13.281343,9.990234,3
12.553595,10.037254,3
12.487827,10.058393,3
12.44001,10.071538,3
12.293346,10.101417,3
10.657976,10.276254,3
7.9860945,7.0960803,3
9.093871,3.8889036,3
9.576866,3.1183074,3
10.110521,3.0966306,3
12.935408,2.4015832,3
13.841945,4.8241673,3
12.91361,5.49767,3
12.824127,5.5760326,3
11.769316,5.7338705,3
9.246396,5.801952,3
8.591926,5.5293694,3
7.4704022,4.5612626,3
9.752845,2.017452,3
10.266633,1.3374738,3
10.395878,1.2086147,3
12.314419,2.0580838,3
13.476843,2.8337014,3
13.636306,5.2591505,3
13.623029,5.3195863,3
13.417513,5.2637115,3
11.812253,4.892503,3
11.629378,4.977559,3
10.156077,3.7026825,3
11.596517,4.3026924,3
13.85931,3.3260422,3
14.042726,3.1629047,3
14.170395,3.0578775,3
14.151084,3.055905,3
13.954632,3.670657,3
13.30763,3.8833084,3
13.360804,3.9258635,3
13.44186,3.9433618,3
13.522573,4.0041122,3
13.587471,4.260885,3
13.632217,4.5359497,3
12.893345,9.049904,3
12.648672,9.661856,3
12.926332,3.644963,3
13.746927,2.706127,3
13.393651,5.0762663,3
13.160085,6.107348,3
11.863333,8.091678,3
10.65982,6.6634116,3
9.920673,5.218406,3
10.406432,3.6596756,3
10.464379,3.6088004,3
13.178858,4.08197,3
12.714085,4.2399635,3
12.760408,4.276023,3
12.773968,4.296017,3
10.164241,2.6856163,3
9.273321,1.7152644,3
9.358609,1.7148644,3
10.279835,1.812231,3
10.686989,1.705824,3
10.915001,1.6394607,3
11.295712,1.7179722,3
13.500156,1.5831566,3
11.441263,7.303252,3
9.64151,8.084106,3
8.711635,7.67648,3
8.817726,6.486644,3
8.928636,6.328828,3
8.961224,6.2630296,3
8.801776,6.694426,3
9.758665,8.1629505,3
11.241761,9.117051,3
12.377101,9.8930235,3
12.721793,9.62775,3
12.790662,9.577603,3
11.906971,1.7557757,3
10.945425,2.191561,3
11.584154,1.3194482,3
13.566424,4.9015903,3
11.967972,8.97954,3
11.824132,9.16561,3
10.426113,10.222466,3
10.431149,10.237392,3
10.381548,10.217945,3
9.33394,9.895686,3
7.5418973,7.961595,3
7.122152,6.7320495,3
7.4854217,6.9244576,3
9.481517,5.253081,3
13.067374,4.334641,3
13.210994,4.4654956,3
13.540925,9.515768,3
13.545067,9.694394,3
12.272835,9.833204,3
9.055972,9.905796,3
9.132978,7.2388644,3
10.3566265,6.547393,3
10.829829,3.0541553,3
11.108325,2.4847639,3
11.307042,2.2678828,3
12.41809,1.1207578,3
12.400855,1.2210032,3
12.410893,1.230385,3
12.424375,1.2883894,3
11.492452,4.433774,3
11.41296,4.4767475,3
11.249583,4.5686984,3
9.5917635,5.7483945,3
9.230448,6.0161276,3
9.948522,3.4219034,3
9.965062,3.2950647,3
10.57395,2.5845425,3
10.730563,2.3669353,3
11.1697035,1.6472528,3
12.6787815,0.9753296,3
13.133329,1.1857632,3
13.092808,1.2980337,3
13.560675,1.9876653,3
13.6873455,2.4857762,3
10.916311,4.853406,3
9.975562,4.2407637,3
9.896874,4.0313993,3
9.773484,3.8094625,3
10.0303755,3.229261,3
10.881052,2.4449208,3
10.019131,3.0513377,3
8.860373,3.3971827,3
8.673695,3.489711,3
8.451251,3.6021097,3
8.0617485,3.9027917,3
7.2749,5.8973656,3
8.7083435,7.0390625,3
13.736844,5.2992063,3
13.965163,8.549777,3
13.582216,9.678845,3
13.441615,9.892217,3
13.355305,9.961791,3
13.269549,9.993046,3
12.55001,9.989054,3
13.324935,9.171792,3
13.646875,8.640145,3
12.342485,3.9091892,3
9.340911,2.1274202,3
8.153304,2.8920324,3
8.03868,3.0715592,3
7.979928,3.1913207,3
7.3840003,4.6421504,3
7.293966,4.886985,3
7.2770295,4.980783,3
8.655137,8.813062,3
8.560101,8.738173,3
8.419912,8.616401,3
7.6600614,7.804857,3
7.042295,5.881298,3
7.1028886,5.8592114,3
7.3247743,5.689719,3
13.436822,3.7479377,3
13.571963,3.7884648,3
13.521117,4.2137303,3
13.4064865,4.3438783,3
12.473446,4.2059016,3
12.420559,4.063538,3
12.1485,2.6904378,3
13.515882,2.74575,3
13.572603,4.9354615,3
13.685099,5.3642025,3
13.486978,1.7098057,3
12.658687,1.866495,3
10.688832,3.1833222,3
10.282088,3.7184289,3
12.980579,2.8140395,3
12.993763,3.8815057,3
11.790092,4.341834,3
11.666909,4.3431334,3
8.312314,6.992964,3
8.222475,6.986263,3
8.096547,7.059141,3
7.2112937,4.9406857,3
10.587895,0.8584908,3
10.651789,0.86581093,3
10.698482,0.9746735,3
12.125167,4.805102,3
13.05891,8.757861,3
12.46231,8.556296,3
12.447122,8.503985,3
12.98135,3.3380244,3
13.267723,2.3810363,3
13.259024,2.3666177,3
12.163424,1.9887024,3
11.395444,0.67956936,3
12.195243,0.7544185,3
12.46446,0.7798255,3
13.14048,3.0802066,3
12.076429,7.466222,3
10.168737,9.79505,3
9.352363,9.89923,3
9.310217,9.767885,3
9.469377,9.6984625,3
10.703335,9.63967,3
12.799004,9.075375,3
9.313616,3.0365348,3
8.08572,7.7402363,3
8.057513,7.376393,3
9.075336,5.150381,3
11.5650425,4.79989,3
12.754407,4.210626,3
13.744599,4.602453,3
13.749512,4.6113095,3
13.0141535,0.7885462,3
12.630403,0.8013691,3
9.924601,2.5158823,3
7.5019827,5.7052336,3
8.025845,7.6900725,3
8.039942,7.5196877,3
11.42021,1.2461398,3
11.478646,1.2407624,3
11.526481,1.2498585,3
12.767812,5.4081078,3
12.67103,6.5198326,3
8.023576,8.91285,3
9.464231,9.859824,3
9.721621,9.869231,3
10.746058,9.985228,3
11.227025,9.855429,3
11.417304,9.7900305,3
12.129432,2.4075608,3
12.163042,2.2804327,3
12.240478,2.144647,3
12.350671,2.1660786,3
12.505425,3.7616608,3
10.61423,8.438526,3
9.343026,5.335133,3
8.010092,4.010599,3
7.9660435,4.0089316,3
8.302947,5.3822265,3
8.310273,5.420919,3
11.608658,4.854316,3
12.155466,5.0072618,3
8.529984,9.519879,3
8.448833,9.619205,3
8.576308,9.6807165,3
12.793079,6.5750647,3
12.921435,5.7173386,3
12.952035,5.5834203,3
9.996852,2.550615,3
10.109421,2.405401,3
10.686829,0.97269887,3
8.849023,6.1993504,3
8.406141,7.6586647,3
10.517837,8.236973,3
10.599348,7.651572,3
12.759216,4.183832,3
12.147107,2.2587218,3
8.012629,9.020369,3
7.9779615,8.974114,3
8.351944,7.8707724,3
8.445841,7.815997,3
8.672113,7.716844,3
9.47361,7.8706837,3
9.859802,8.054702,3
9.575674,9.852725,3
8.432659,9.75303,3
7.3738804,8.17801,3
7.221857,7.6080346,3
8.789507,6.5396976,3
9.502318,5.6529174,3
10.634178,4.881474,3
10.859274,4.5949407,3
10.82223,4.2344904,3
10.965869,4.777933,3
13.126185,2.282691,3
10.679071,0.84677935,3
10.507427,0.97662646,3
10.0407,3.2207885,3
10.593948,2.601793,3
11.60336,1.1972333,3
11.734436,1.5828182,3
11.046066,2.9685242,3
10.856303,4.598642,3
12.101149,6.033015,3
12.045643,5.9748554,3
12.48544,5.4969597,3
13.18886,3.261096,3
13.814157,4.6466613,3
13.752312,5.4980435,3
13.732145,5.577072,3
13.729662,5.470992,3
13.684606,5.070501,3
13.559058,4.9606714,3
13.508584,4.9125447,3
13.039758,3.9303823,3
11.683274,4.7920175,3
9.182079,6.9750524,3
8.875867,7.112172,3
8.494072,7.2576632,3
7.6541038,7.961044,3
7.531227,8.070433,3
7.4263396,8.21575,3
7.395478,8.094765,3
9.40634,9.564814,3
11.064927,9.995987,3
13.113019,10.207943,3
13.193652,10.25436,3
13.209399,10.301504,3
12.946357,4.2140236,3
13.463734,2.8786478,3
13.781784,2.2166426,3
13.613564,2.1630592,3
13.069258,1.9656198,3
12.343152,2.086286,3
12.3380785,2.0918653,3
11.85243,5.5830307,3
8.2683735,5.4948697,3
8.220591,5.4647484,3
8.574233,4.319654,3
9.774745,3.6347241,3
10.442091,3.5041656,3
10.515464,3.4216366,3
12.389652,1.9718872,3
13.26256,2.2372065,3
13.736879,3.2367065,3
13.5377,5.627936,3
13.072337,8.382108,3
12.419966,9.761094,3
12.576035,9.841044,3
12.948229,10.064337,3
8.435492,4.545975,3
7.9991355,3.6021106,3
8.872617,3.5586925,3
9.250562,3.146906,3
9.758355,1.5997959,3
9.839639,1.4228034,3
10.00334,2.4759746,3
10.821552,3.1867063,3
11.987403,5.0019608,3
12.99807,8.7843685,3
13.414417,8.809249,3
13.426659,8.806142,3
12.297778,9.739057,3
12.273198,9.777658,3
10.870765,9.704735,3
11.10161,9.199744,3
11.099445,9.09021,3
10.945742,8.544504,3
10.894645,8.276676,3
9.945149,2.4592817,3
9.7589655,2.2808022,3
8.2549925,3.0079956,3
11.449232,1.280982,3
11.685632,1.1698102,3
11.950319,1.0556489,3
12.655514,0.96056026,3
12.748411,0.9773873,3
12.970108,1.1095893,3
12.776262,1.8384103,3
12.70046,1.9375564,3
10.566776,3.501067,3
10.394522,3.665565,3
8.894306,4.789891,3
8.477742,5.251477,3
7.16777,6.1966786,3
7.1268625,6.616716,3
7.267145,7.4707,3
10.897813,7.4352584,3
12.964422,4.791904,3
12.88782,4.680184,3
12.850872,4.3384943,3
13.418574,3.9419558,3
11.240725,8.534216,3
8.59978,7.6172066,3
7.7921934,7.5506363,3
8.16863,8.892655,3
9.325092,9.909593,3
11.850855,6.7155356,3
11.580274,5.8630795,3
10.594288,7.0034666,3
10.580015,7.046279,3
10.541729,7.1144075,3
10.781618,6.6065173,3
11.443948,4.980139,3
10.863765,3.9582038,3
10.605311,2.8046904,3
7.6176896,7.327656,3
7.241038,7.5850487,3
7.6746283,7.6720533,3
8.114562,7.217102,3
13.457277,5.589296,3
13.394563,8.547687,3
13.853584,9.1469965,3
13.553164,9.74224,3
12.806982,9.895808,3
7.5683136,8.382319,3
7.393307,7.564323,3
7.5064464,7.109009,3
10.750972,1.4805243,3
10.806146,1.4197057,3
10.915311,1.3656048,3
11.617203,1.2529663,3
11.668949,1.3474803,3
11.71884,1.3741307,3
12.19154,1.6212788,3
12.357171,1.6457258,3
12.396667,1.6446439,3
12.350372,1.6044254,3
11.7211,1.3644361,3
11.683044,1.2963223,3
11.658405,1.2381483,3
13.441834,2.5366595,3
13.352931,2.5373068,3
13.16382,2.557681,3
10.904138,3.9499843,3
10.75002,4.6352644,3
7.439257,5.2255697,3
7.475026,5.2707305,3
7.485981,5.2597322,3
7.699736,5.809496,3
9.885564,7.487555,3
13.081984,8.957335,3
13.567741,5.410373,3
13.312853,4.6566644,3
13.161187,2.481395,3
13.127969,0.7761471,3
13.190865,0.81925744,3
12.07487,1.2645218,3
11.946708,1.2938821,3
8.967911,3.7120154,3
8.706731,4.4410315,3
8.673787,4.5000644,3
8.651088,4.5484996,3
8.584326,4.432737,3
8.414278,4.3099627,3
7.9877033,3.7257698,3
7.9710574,3.6824462,3
10.60524,6.4219866,3
11.328898,9.153379,3
11.080232,9.050761,3
10.78676,8.913929,3
8.472992,6.722075,3
8.562894,6.67886,3
9.295564,5.411908,3
9.253376,5.370406,3
7.9650884,4.034313,3
8.080115,3.085451,3
8.186505,2.7886255,3
9.170838,2.437045,3
9.926691,3.7198706,3
9.976025,3.8093953,3
12.634814,8.158566,3
10.510039,10.200707,3
10.498738,10.209902,3
10.485375,10.224191,3
10.779843,10.045297,3
13.033473,9.988761,3
9.478503,8.948827,3
12.8346815,8.035861,3
8.5587845,7.8560796,3
8.457995,7.8759255,3
7.983753,8.218858,3
11.4739275,8.329067,3
11.774692,8.12042,3
12.805563,6.6005783,3
13.001032,5.394266,3
13.220317,2.835772,3
12.988796,9.284252,3
12.347133,9.787502,3
13.437697,3.797411,3
11.726183,1.4680529,3
12.496554,1.6578386,3
13.910857,2.4963543,3
13.111774,0.7935741,4
12.755698,0.6980319,4
11.613841,1.1921147,4
11.602961,1.1735345,4
11.595763,1.201773,4
11.609507,1.1893208,4
11.21404,2.302286,4
11.840096,4.7561545,4
11.878896,4.8938456,4
12.193243,8.945535,4
11.885232,4.4656343,4
12.757237,2.7286406,4
12.781512,2.673326,4
12.771199,2.565284,4
11.851395,2.1804411,4
11.551267,2.1072917,4
11.344802,2.0321007,4
11.2063675,2.014937,4
11.1384115,2.0437064,4
12.058359,3.1739993,4
9.238767,7.307493,4
8.105916,9.551538,4
8.131768,9.578211,4
8.137679,9.594934,4
8.140814,9.582161,4
8.093765,9.471849,4
8.111549,9.3121,4
8.077644,9.232305,4
9.756827,5.4152555,4
11.524554,2.0304165,4
12.113369,2.1055877,4
12.4099655,2.1828458,4
13.145499,2.2072284,4
14.01182,2.8300848,4
12.00178,4.580819,4
7.8396626,6.6994314,4
7.1378627,6.7023606,4
7.847234,6.4328003,4
9.79931,6.376571,4
13.380804,2.651295,4
13.532242,2.340894,4
13.50425,2.2901237,4
12.527716,6.757015,4
12.153716,6.9597764,4
12.060859,6.979434,4
9.713456,7.448454,4
9.621572,7.3519564,4
8.895084,6.709228,4
7.202594,5.2977104,4
7.28324,5.5899982,4
7.2795205,5.716769,4
7.7743263,7.591205,4
8.560414,9.923189,4
11.203498,0.72210085,4
11.109972,0.64998555,4
9.98499,1.3281188,4
8.422669,2.883306,4
8.222937,3.0513427,4
8.225387,3.0187516,4
9.263718,2.7228372,4
11.83537,1.9121901,4
9.9598875,6.5450597,4
9.687607,6.855078,4
9.7873125,6.7130923,4
9.851738,6.582921,4
9.940581,3.3173215,4
9.97497,3.26693,4
13.149436,2.8227773,4
13.63841,4.8429904,4
13.313332,9.422645,4
12.638908,9.980615,4
8.69475,9.104621,4
8.529818,8.9606285,4
6.88552,6.417085,4
6.9247413,8.04727,4
6.9232345,8.044673,4
6.9760127,8.022726,4
7.453018,8.061231,4
7.2233763,4.78078,4
7.2839847,4.6967335,4
7.988326,3.7829473,4
8.87645,4.186707,4
11.29211,9.792995,4
11.408861,9.822156,4
10.6704855,6.6849895,4
9.675062,7.6278815,4
9.67602,7.715973,4
9.640264,7.8054476,4
10.030286,9.362615,4
10.515701,6.5247216,4
11.006273,3.357906,4
10.587359,2.8848503,4
9.727839,5.009606,4
10.398679,7.0585093,4
9.810576,6.42891,4
8.430942,5.355874,4
8.205437,5.4044995,4
7.7259526,5.4899564,4
7.3301697,6.2467465,4
7.2405214,6.455773,4
7.1742435,7.376607,4
8.190189,8.14355,4
8.273071,8.200043,4
8.627454,8.149229,4
8.7456045,8.026011,4
13.373536,2.4236846,4
13.300839,2.1085253,4
13.741538,2.2284584,4
13.856489,2.383735,4
13.9301,3.771872,4
13.590122,4.8211417,4
13.307435,5.9819713,4
11.336413,9.101997,4
10.022586,9.673224,4
10.848488,9.264762,4
10.731742,9.344087,4
8.261974,9.332395,4
8.118409,9.304839,4
7.896574,8.490687,4
8.523795,5.2464013,4
8.177838,5.5154967,4
12.429823,2.4251273,4
11.1456785,2.398152,4
10.514025,3.655276,4
10.996373,4.604473,4
7.7376986,6.976368,4
7.6732793,7.0373826,4
11.652034,4.8402424,4
13.400555,9.44388,4
13.121758,9.983286,4
12.36767,9.987723,4
12.239622,9.818585,4
13.2040825,2.487906,4
13.088793,1.182951,4
13.021902,1.0682518,4
12.956434,0.79908425,4
12.861369,0.72044665,4
13.311166,2.2622354,4
13.366285,2.3844273,4
13.481982,3.7023,4
13.491148,3.8263257,4
13.54797,9.5497675,4
13.568077,9.633272,4
13.58048,9.7272415,4
13.35494,9.927791,4
12.779515,9.823931,4
11.715708,4.4698467,4
12.858524,2.7187314,4
12.870992,2.6830878,4
13.334751,3.7029552,4
13.326395,3.7311509,4
13.307122,3.0783794,4
13.38835,0.97599727,4
12.599078,0.6883577,4
10.925194,0.73350185,4
9.630636,2.739198,4
9.069748,3.7762156,4
8.83572,4.325834,4
8.247767,8.0677805,4
8.236474,8.125524,4
9.414655,8.905574,4
9.390769,9.090481,4
9.462593,9.14628,4
9.469166,9.147238,4
12.724229,2.8890793,4
13.08278,2.9404075,4
13.195454,5.7304792,4
13.256666,5.9435596,4
12.961633,8.152026,4
13.380415,8.628841,4
13.42868,8.685862,4
13.423487,8.701564,4
13.482188,8.715509,4
7.4059296,5.204036,4
7.386913,5.190339,4
7.4388223,5.244228,4
8.747551,8.6364,4
8.686592,8.913112,4
9.913587,10.143215,4
9.657322,10.041994,4
8.530606,8.904472,4
7.619215,7.5806727,4
7.4802656,8.420935,4
7.862069,8.718286,4
10.78357,3.7074902,5
9.716522,3.4285672,5
9.715126,3.5065804,5
10.7738,7.2037725,5
12.308976,9.783677,5
12.318809,10.04354,5
10.526389,10.2976055,5
10.588622,9.969765,5
10.616531,9.762654,5
11.05949,9.334727,5
11.110044,9.229738,5
11.821503,7.0673614,5
12.902513,3.335602,5
12.10778,2.427472,5
12.384798,3.5205543,5
11.160106,1.6278138,5
10.86185,0.79246116,5
10.909516,0.95269954,5
10.92924,4.626137,5
10.956925,4.694084,5
11.178067,5.5739646,5
11.088117,5.674513,5
10.048802,4.582111,5
13.759201,2.4638991,5
13.733823,2.520185,5
9.739466,5.376986,5
8.967483,6.3409996,5
8.5530615,6.797218,5
7.7229977,7.4278493,5
10.243774,2.9605222,5
10.876003,2.1968822,5
12.623383,0.74346405,5
12.501495,0.6692189,5
11.235077,0.6357076,5
10.515898,0.98176295,5
9.456953,1.6532267,5
9.367395,1.828159,5
9.318638,2.0780418,5
8.166789,3.273343,5
7.9075522,5.029199,5
8.63803,8.804875,5
10.498559,10.215151,5
10.550324,10.106456,5
10.809681,2.5988662,5
10.796151,1.6438965,5
10.726414,1.4344721,5
10.476039,1.3361578,5
10.143673,1.1322547,5
10.1122675,1.2737966,5
10.223487,6.5931373,5
11.130621,8.950378,5
11.253888,9.11671,5
11.159451,9.334472,5
10.990461,9.514223,5
1.0137103,8.032517,5
0.8872192,7.870728,5
7.071259,8.091251,5
7.020436,5.851737,5
9.748916,2.6882713,5
13.869773,2.633337,5
13.681675,5.314134,5
13.660486,8.480188,5
9.559382,8.793758,5
10.321147,9.969305,5
10.693615,10.315332,5
11.084622,10.362032,5
12.322801,10.139797,5
13.863177,9.253244,5
13.881538,9.212368,5
13.879125,9.199575,5
13.902706,9.189162,5
13.900736,9.075622,5
12.858727,4.3302727,5
12.4672165,3.5041258,5
13.31775,10.00316,5
12.467798,10.114498,5
7.026001,4.763521,5
7.0063615,4.701226,5
6.992773,4.4990945,5
8.451111,2.1749988,5
8.541846,2.057776,5
8.974638,1.6827695,5
11.62324,8.119767,5
11.226563,9.037122,5
1.085203,8.266304,5
1.0125141,8.059816,5
8.729473,9.78807,5
6.9861765,5.8599696,5
6.813081,4.7978115,5
6.9743905,4.501015,5
6.971027,4.4849577,5
7.5141273,4.6140566,5
8.124268,6.19386,5
8.945852,7.381589,5
11.265526,9.190854,5
12.921906,8.855007,5
13.894381,8.77602,5
13.899195,8.7973385,5
13.892509,8.803664,5
13.911518,8.902678,5
13.56283,9.583011,5
11.149414,1.9608963,5
10.183151,1.1354717,5
9.952679,1.2224902,5
9.839169,1.3361347,5
7.2175984,4.957541,5
7.2065644,4.981573,5
7.213734,4.960842,5
7.160102,4.9171124,5
6.957117,4.690015,5
8.458745,2.5016773,5
8.861068,1.9106753,5
8.914177,1.8195779,5
10.497961,0.88784796,5
10.740331,0.748325,5
10.737469,0.7499028,5
10.414512,0.88948816,5
10.381397,0.9021045,5
10.17001,1.0725455,5
9.180198,2.6983535,5
9.072173,2.9699075,5
12.268895,8.1331835,5
12.501544,7.934314,5
12.792925,8.149904,5
12.614363,8.359622,5
12.5125675,8.45317,5
12.453591,8.608605,5
8.298906,7.0368204,5
8.0234165,6.073974,5
8.81362,3.7002747,5
9.186906,3.454969,5
10.176958,1.6523932,5
9.994851,1.3498007,5
9.575254,1.3828979,5
8.944755,1.6526206,5
12.407619,6.854146,5
12.304427,7.238239,5
12.264772,7.204857,5
12.202507,6.9971814,5
10.533937,5.0781713,5
10.502746,5.0632234,5
10.506347,5.0889435,5
10.606419,5.2697883,5
10.648622,5.325683,5
11.072557,5.8667197,5
12.248487,7.092201,5
12.2969885,7.222027,5
13.626998,5.2251563,5
13.660905,4.8213205,5
13.63641,3.7391891,5
13.8092165,3.7060533,5
13.708148,4.953852,5
13.321939,5.400712,5
9.3479,5.878589,5
9.188881,5.9646344,5
6.9162507,4.916318,5
6.8713946,4.967427,5
6.722749,5.8612432,5
6.7296104,5.9984765,5
6.850915,8.039887,5
8.856879,9.759389,5
10.952362,10.117641,5
11.056418,10.099107,5
11.946373,9.893393,5
12.111365,9.871231,5
12.093256,4.065031,5
